2019-01-22 07:01:47.900551 -  Pz ZZang
2019-01-22 07:01:48.348885 -  TSE JR2
2019-01-22 07:01:49.742845 -  Loiseka
2019-01-22 07:01:50.471162 -  GoLaT
2019-01-22 07:01:51.372673 -  Luuuster
2019-01-22 07:01:52.610795 -  CBTV PIMPIMENTA
2019-01-22 07:02:02.925070 -  seu zé pilintra
2019-01-22 07:02:04.237962 -  Teusz
2019-01-22 07:02:05.029569 -  LoLDu
2019-01-22 07:02:06.069121 -  LorDaskay
2019-01-22 07:02:06.651438 -  DookeMaroto
2019-01-22 07:02:07.661564 -  Akwyd
2019-01-22 07:02:08.122723 -  JannãoGuentoMais
2019-01-22 07:02:09.110350 -  Jacarezin
2019-01-22 07:02:09.723505 -  LothZero
2019-01-22 07:02:10.341586 -  Neegat1ve
2019-01-22 07:02:11.742926 -  Your Counter
2019-01-22 07:02:13.086972 -  Verdandy 
2019-01-22 07:02:14.535943 -  AyaS2
2019-01-22 07:02:15.954523 -  Sayoros
2019-01-22 07:02:17.344252 -  Thuban
2019-01-22 07:02:18.739169 -  pHard Rogmack
2019-01-22 07:02:20.104920 -  Shaco Sequelado
2019-01-22 07:02:21.183866 -  December 11th
2019-01-22 07:02:22.067544 -  1banda
2019-01-22 07:02:23.457964 -  ROGER TRAVESSO 
2019-01-22 07:02:24.820892 -  Ninja Anônimo
2019-01-22 07:02:35.118993 -  LucãO  x
2019-01-22 07:02:36.439896 -  MEUCORPOMYREGRAS
2019-01-22 07:02:38.284381 -  Topgoozer
2019-01-22 07:02:38.784790 -  Felibrane
2019-01-22 07:02:40.136321 -  sawyou
2019-01-22 07:02:41.543563 -  I am Necrons
2019-01-22 07:02:42.182601 -  Fica Frio Aê
2019-01-22 07:02:43.433474 -  Cute Ravena
2019-01-22 07:02:44.803365 -  Psiu Passa o zap
2019-01-22 07:02:46.211836 -  My Po0oCoyo YT
2019-01-22 07:02:46.774871 -  LeOdahviing
2019-01-22 07:02:47.960467 -  LucasLoppess
2019-01-22 07:02:49.450441 -  ArchLooterK
2019-01-22 07:02:50.844801 -  CenouraYi
2019-01-22 07:02:52.053258 -  ScarfaceXVI
2019-01-22 07:02:52.634104 -  Gerottão
2019-01-22 07:02:53.159657 -  Feila
2019-01-22 07:02:53.633850 -  Sniper African0 
2019-01-22 07:02:55.256348 -  Dark Spirit
2019-01-22 07:02:56.497819 -  2019 PRO PLAYER
2019-01-22 07:02:56.971526 -  Paulo Guina
2019-01-22 07:02:57.466224 -  P4NDAS
2019-01-22 07:02:58.819327 -  Valafar
2019-01-22 07:02:59.995493 -  Tiu Cloud
2019-01-22 07:03:00.559143 -  Estou Méec Bro
2019-01-22 07:03:01.948942 -  God Karthus
2019-01-22 07:03:02.451142 -  DarkMagician
2019-01-22 07:03:03.848926 -  WG Yanmas eX
2019-01-22 07:03:04.666208 - Alex meu parça
2019-01-22 07:03:05.950924 -  TST Vini
2019-01-22 07:03:07.029670 -  LoL é ruim xD
2019-01-22 07:03:08.427994 -  Toddynh
2019-01-22 07:03:09.144932 -  Sr Bom de cama
2019-01-22 07:03:10.569017 -  u mess with me
2019-01-22 07:03:11.133759 -  sgtalcantara
2019-01-22 07:03:11.998193 -  want3d
2019-01-22 07:03:13.383578 -  Antoine Doinel
2019-01-22 07:03:14.668784 -  brTz is back
2019-01-22 07:03:15.966897 -  blunster
2019-01-22 07:03:17.106925 -  Patozerah
2019-01-22 07:03:17.611659 -  Marizinha
2019-01-22 07:03:19.226876 -  ViNNNii
2019-01-22 07:03:20.640975 -  BRking the habit
2019-01-22 07:03:21.339761 -  Reshi
2019-01-22 07:03:22.043813 -  S H I S U l
2019-01-22 07:03:23.352853 -  ChuckPanda
2019-01-22 07:03:24.570260 -  Ninja Trapstar
2019-01-22 07:03:25.941724 -  Peeter2
2019-01-22 07:03:26.417431 -  G0d Bz
2019-01-22 07:03:27.742070 -  Underker
2019-01-22 07:03:28.806925 -  Raízenden
2019-01-22 07:03:30.042121 -  Ishiy Crazy
2019-01-22 07:03:31.347315 -  Nego Doidoo
2019-01-22 07:03:32.622909 -  joão rei delax
2019-01-22 07:03:34.044538 -  Ninguém
2019-01-22 07:03:35.393577 -  Zoo Wee
2019-01-22 07:03:36.164592 -  Boratto
2019-01-22 07:03:37.623837 -  zOwner
2019-01-22 07:03:38.674931 -  Rivendale
2019-01-22 07:03:40.080074 -  Sr Bread
2019-01-22 07:03:41.378171 -  Pick Your Poison
2019-01-22 07:03:42.681304 -  in Harmony
2019-01-22 07:03:44.071334 -  matador3410
2019-01-22 07:03:44.569988 -  Sandi e jun1or
2019-01-22 07:03:45.569664 -  SrPiuPiu 1v9
2019-01-22 07:03:47.001173 -  Kla
2019-01-22 07:03:48.329533 -  Kléber Rei Delas
2019-01-22 07:03:49.642989 -  Meu Pai TaLoNge
2019-01-22 07:03:50.217985 -  Ursinholok
2019-01-22 07:03:51.369666 -  mãe deles
2019-01-22 07:03:52.761980 -  doei a conta
2019-01-22 07:03:53.400632 -  STAY pianinho xd
2019-01-22 07:03:54.002281 -  Tio Feitan
2019-01-22 07:03:55.401078 -  Lululinha
2019-01-22 07:03:56.790593 -  Reid1 L9
2019-01-22 07:03:58.246344 -  MalukaCraft xD
2019-01-22 07:03:59.343973 -  LOlRA DEL BUERO
2019-01-22 07:04:00.630426 -  Ranger Orange RX
2019-01-22 07:04:01.415168 -  Haiirö
2019-01-22 07:04:02.762546 -  klivenbanido
2019-01-22 07:04:04.028580 -  TiuPhilips
2019-01-22 07:04:05.265974 -  VAYNESAUR
2019-01-22 07:04:06.578225 -  alanjonson
2019-01-22 07:04:07.869785 -  Old Tamolf
2019-01-22 07:04:08.334058 -  Vayne da BITREM
2019-01-22 07:04:09.755629 -  Jhou xD
2019-01-22 07:04:10.912041 -  L0v3ly
2019-01-22 07:04:12.236156 -  The Fire Fades
2019-01-22 07:04:13.725791 -  ParanaueAdvanced
2019-01-22 07:04:14.948397 -  Mr Piicles
2019-01-22 07:04:15.543030 -  Aneto07
2019-01-22 07:04:25.829681 -  Akagi
2019-01-22 07:04:26.327583 -  Ja repeti de ano
2019-01-22 07:04:27.120940 -  Shiindo
2019-01-22 07:04:28.405984 -  GorZiZa
2019-01-22 07:04:29.017833 -  Chico Science
2019-01-22 07:04:30.154924 -  Sayrus
2019-01-22 07:04:31.489778 -  Okeeri
2019-01-22 07:04:32.079851 -   Mezomo
2019-01-22 07:04:33.388200 -  samuelbaldo
2019-01-22 07:04:34.784029 -  wtf Cookies
2019-01-22 07:04:36.086433 -  Eu amo a Russa
2019-01-22 07:04:37.480704 -  DGsz
2019-01-22 07:04:38.914166 -  Waxell
2019-01-22 07:04:40.460242 -  Kinz
2019-01-22 07:04:41.685380 -  peixeSAFADÃO
2019-01-22 07:04:42.202729 -  Ps TeAmO
2019-01-22 07:04:43.012274 -  Kacomon
2019-01-22 07:04:44.194137 -  AcaticA
2019-01-22 07:04:45.491919 -  SH Todoroki
2019-01-22 07:04:46.428047 -  MID vr3
2019-01-22 07:04:47.714355 -  Nullbringer
2019-01-22 07:04:48.956813 -  an endless river
2019-01-22 07:04:49.750634 -  Janna loves weed
2019-01-22 07:04:50.202401 -  ziggyzira doidao
2019-01-22 07:04:51.597093 -  The Unlucky
2019-01-22 07:04:52.777724 -  Juninho e o Gank
2019-01-22 07:04:53.959156 -  Jamiloka
2019-01-22 07:04:55.145791 -  Nicolás
2019-01-22 07:04:56.196491 -  EM NAMI DE DEUS 
2019-01-22 07:04:57.111694 -  Molhadinhabolada
2019-01-22 07:04:58.313616 -  Orius
2019-01-22 07:04:59.532766 -  hud Talon
2019-01-22 07:05:00.224866 -  Sou branc0
2019-01-22 07:05:00.821232 -  escarllets
2019-01-22 07:05:02.294360 -  Paxxtel 
2019-01-22 07:05:03.760788 -  me deixa crl
2019-01-22 07:05:05.271864 -  ProNoox
2019-01-22 07:05:06.559433 - Ribeiro Franco 
2019-01-22 07:05:07.409108 -  Andyuin
2019-01-22 07:05:08.758776 -  ThisKadush
2019-01-22 07:05:10.025836 -  eG l Achtzehn l
2019-01-22 07:05:11.375744 -  amando em paris
2019-01-22 07:05:12.645698 -  20Comer70Sumir
2019-01-22 07:05:13.367258 -  UnderAttack
2019-01-22 07:05:14.831715 -  detroBR
2019-01-22 07:05:15.731197 -  Failed Abortion
2019-01-22 07:05:16.244764 -  Ozne1
2019-01-22 07:05:17.577683 -  Sorte
2019-01-22 07:05:18.798766 -  BlackStar Digoto
2019-01-22 07:05:19.607394 -  kyoret
2019-01-22 07:05:20.915371 -  VzB Carry
2019-01-22 07:05:21.920302 -  Hyebin
2019-01-22 07:05:23.393057 -  Majestic Lyuken
2019-01-22 07:05:24.901838 -  iWind
2019-01-22 07:05:26.389487 -  STG Vyruz
2019-01-22 07:05:27.730283 -  Tritura Noobs
2019-01-22 07:05:29.253310 -  DAKSNFDP
2019-01-22 07:05:30.655218 -  NunoOs
2019-01-22 07:05:31.394854 -  Campanat1
2019-01-22 07:05:32.274349 -  Kairioca
2019-01-22 07:05:33.584368 -  Nina Hilst
2019-01-22 07:05:34.137643 -  Uzumaki Lux
2019-01-22 07:05:34.659595 -  rod1
2019-01-22 07:05:36.157960 -  Hitori I
2019-01-22 07:05:37.455156 -  Nuraa
2019-01-22 07:05:39.233556 -  Pnx ChuaN
2019-01-22 07:05:39.891778 -  Black Sno0w
2019-01-22 07:05:41.226821 -  Daniel Palad1no
2019-01-22 07:05:41.742504 -  SnEvS
2019-01-22 07:05:42.309027 -  Rhage Lionpride
2019-01-22 07:05:42.920648 -  wesleyrei
2019-01-22 07:05:44.209347 -  pyoci
2019-01-22 07:05:44.759579 -  noxxxxxxxxxxxxX
2019-01-22 07:05:45.672848 -  Cacalzinho
2019-01-22 07:05:46.255713 -  Inuyashiki
2019-01-22 07:05:47.619297 -  krisilum
2019-01-22 07:05:48.510415 -  TaroXD
2019-01-22 07:05:48.952822 -  Kebbo
2019-01-22 07:05:51.018194 -  leezadOo
2019-01-22 07:05:52.362968 -  Doctor Brendo
2019-01-22 07:05:53.086911 -  MikaRodrigues
2019-01-22 07:05:53.720278 -  not this time
2019-01-22 07:05:55.456978 -  Téddera
2019-01-22 07:05:57.026882 -  Umbra Excalibur
2019-01-22 07:05:58.488312 -  Vanished
2019-01-22 07:06:00.336484 -  Irmã Dulce
2019-01-22 07:06:01.557941 -  Fomikogu
2019-01-22 07:06:02.034639 -  I Muted All
2019-01-22 07:06:03.290868 -  Sleppy
2019-01-22 07:06:04.035979 -  Abstract
2019-01-22 07:06:05.270919 -  Cooperative
2019-01-22 07:06:06.576171 -  Vegeta Bláck
2019-01-22 07:06:07.558362 -  FroiddLive
2019-01-22 07:06:08.067125 -  SLS  Kacchan
2019-01-22 07:06:09.657635 -  Kbzim
2019-01-22 07:06:10.305235 -  dadaaa
2019-01-22 07:06:11.823505 -  MindoFlying
2019-01-22 07:06:13.219297 -  Atchiin
2019-01-22 07:06:13.658027 -  Mogle da jungle
2019-01-22 07:06:14.154233 -  sX rvok1nG
2019-01-22 07:06:15.042695 -  Sagume Kishin
2019-01-22 07:06:16.318906 -  Biel TL
2019-01-22 07:06:17.598629 -  SmurfsareBlue
2019-01-22 07:06:18.392282 -  SPK Leozuko
2019-01-22 07:06:19.635982 -  Tayuki
2019-01-22 07:06:20.346909 -  Yurão
2019-01-22 07:06:21.911827 -  Hytrox
2019-01-22 07:06:23.303396 -  ySlash
2019-01-22 07:06:24.488357 -  Skip300
2019-01-22 07:06:25.958937 -  MecâniicoDeUber
2019-01-22 07:06:27.359507 -  Zarvock
2019-01-22 07:06:29.096413 -  Minion Cannon
2019-01-22 07:06:29.721988 -  drago221
2019-01-22 07:06:30.548036 -  Vikky
2019-01-22 07:06:31.946223 -  Theeuzera 1v9
2019-01-22 07:06:32.578074 -  Gandéve
2019-01-22 07:06:34.132309 -  SUSHl
2019-01-22 07:06:35.428126 -  gesustinha GA
2019-01-22 07:06:36.726766 -  Cheleia
2019-01-22 07:06:38.332532 -  Joonnii
2019-01-22 07:06:39.856502 -  TSM DoubIelift
2019-01-22 07:06:41.281055 -  VarmaanKuolemaan
2019-01-22 07:06:42.715763 -  Mystiicall
2019-01-22 07:06:44.216491 -  Zecacagado
2019-01-22 07:06:45.376058 -  sup onipresente
2019-01-22 07:06:46.249051 -  pato sem perna
2019-01-22 07:06:47.106877 -  bypass
2019-01-22 07:06:48.112840 -  JADE PlCON
2019-01-22 07:06:49.444976 -  neeeeext
2019-01-22 07:06:50.022591 -  Foi mal bro
2019-01-22 07:06:50.567257 -  Roaming Simpson
2019-01-22 07:06:51.233248 -  LkBrandao
2019-01-22 07:06:52.257468 -  Insane Chemist 
2019-01-22 07:06:53.718188 -  pokeka2narugen
2019-01-22 07:06:54.571200 -  Flô
2019-01-22 07:06:55.676808 -  Lukazz
2019-01-22 07:06:56.226841 -  lnfuse
2019-01-22 07:06:56.773690 - Gõenji
2019-01-22 07:06:57.299366 -  doomslayer69
2019-01-22 07:06:58.753982 -  Goetic
2019-01-22 07:06:59.459551 -  SooJin
2019-01-22 07:07:00.535640 -  Hi Gabriel 
2019-01-22 07:07:01.683354 -  Altair IbnLaAhad
2019-01-22 07:07:02.334950 -  gabriel new man
2019-01-22 07:07:03.702107 -  rgr1
2019-01-22 07:07:04.235274 -  Nvidia
2019-01-22 07:07:05.319605 -  just iShadoW
2019-01-22 07:07:07.099160 -  Saox
2019-01-22 07:07:08.543136 -  Õmega
2019-01-22 07:07:09.113776 -  FLA Trem 10
2019-01-22 07:07:10.176931 -  THzão
2019-01-22 07:07:11.330273 -  Rugal Blacknoah
2019-01-22 07:07:12.696418 -  5th Sawtooth
2019-01-22 07:07:13.470802 -  Despacit0
2019-01-22 07:07:14.970795 -  Bky
2019-01-22 07:07:16.124479 -  Zat
2019-01-22 07:07:17.018447 -  Caule Grosso
2019-01-22 07:07:18.188026 -  Lucíen xD
2019-01-22 07:07:18.696244 -  Bee Bruninha
2019-01-22 07:07:19.243882 -  Orochi Yagami
2019-01-22 07:07:20.288298 -  Deathroar
2019-01-22 07:07:21.701605 -  roptdoskin
2019-01-22 07:07:22.179310 -  Kurata
2019-01-22 07:07:23.827361 -  REST IN PEACE X
2019-01-22 07:07:24.421160 -  TrisT
2019-01-22 07:07:25.525910 -  stay tired
2019-01-22 07:07:26.743164 -  Asmodaeus
2019-01-22 07:07:27.590161 -  Pups
2019-01-22 07:07:29.001155 -  Maruja
2019-01-22 07:07:29.715802 -  LadyBirdy
2019-01-22 07:07:31.090596 -  Bolinho Rosa
2019-01-22 07:07:31.929082 -  Mia Khalistah
2019-01-22 07:07:33.499613 -  Farelo de Trigo
2019-01-22 07:07:35.078593 -  Dou pro jauzin
2019-01-22 07:07:36.458741 -  GrobGobGlobGrod2
2019-01-22 07:07:37.955591 -  Kerubim
2019-01-22 07:07:38.472272 -  Maffa Roreira
2019-01-22 07:07:39.510631 -  I  wanna Hunte l
2019-01-22 07:07:40.852826 -  JP PEDIGREE
2019-01-22 07:07:41.523525 -  AlisonBruno10
2019-01-22 07:07:42.865208 -  TrickSter
2019-01-22 07:07:43.387885 -  Awful Thíngs
2019-01-22 07:07:44.105450 -  Neuzeleia
2019-01-22 07:07:45.466677 -  SonGokuOmniGod
2019-01-22 07:07:46.706441 -  Dawn of Boy
2019-01-22 07:07:47.298651 -  VTG Allan
2019-01-22 07:07:48.021674 -  Bakugou Kátsuki 
2019-01-22 07:07:49.251009 -  Sacred Signature
2019-01-22 07:07:50.619166 -  Kuroi Usagi
2019-01-22 07:07:52.026300 -  Park BoYoung
2019-01-22 07:07:52.531931 -  esd
2019-01-22 07:07:53.039618 -  4NDR1N0
2019-01-22 07:07:54.001081 -  Son Kaze
2019-01-22 07:07:55.933793 -  not tteco
2019-01-22 07:07:57.446372 -  Hi in Dentro
2019-01-22 07:07:58.386797 -  Miss Craviza
2019-01-22 07:07:59.695502 -  Doença Teemonal
2019-01-22 07:08:01.177513 -  SNK Levi
2019-01-22 07:08:02.373930 -  DGrudtner
2019-01-22 07:08:03.730109 -  kempachi1983
2019-01-22 07:08:04.319615 -  Sàss
2019-01-22 07:08:05.261602 -  BrTT sK1LL
2019-01-22 07:08:05.900894 -  Flashei na Base
2019-01-22 07:08:06.529875 -  BurN Xelas
2019-01-22 07:08:07.941249 -  Tiu Baka
2019-01-22 07:08:09.484968 -         L   3   X
2019-01-22 07:08:11.063608 -  xMARSx
2019-01-22 07:08:11.598587 -  Foster The Xandy
2019-01-22 07:08:13.049188 -  Admiral Kizaru
2019-01-22 07:08:14.646699 -  Osda
2019-01-22 07:08:16.118504 -  Nicolas Cage Fã
2019-01-22 07:08:17.973481 -  Skazat
2019-01-22 07:08:19.546284 -  Lucas MoReNoo
2019-01-22 07:08:20.992365 -  soulskill
2019-01-22 07:08:21.501462 -  Negatlv3
2019-01-22 07:08:22.887449 -  PenixXLeguaxX
2019-01-22 07:08:23.564514 -  Balzan
2019-01-22 07:08:24.937676 -  Suprema Coven
2019-01-22 07:08:26.008149 -  Raio Solar
2019-01-22 07:08:27.537222 -  Bruce Dickinson
2019-01-22 07:08:29.027357 -  NÃO VOU DAR RAGE
2019-01-22 07:08:30.444233 -  New Shaco xD
2019-01-22 07:08:30.938158 -  Daddy pls no
2019-01-22 07:08:32.542831 -  Yuúsha
2019-01-22 07:08:33.644066 -  Mallu Lenda
2019-01-22 07:08:34.085435 -  CyberLinker
2019-01-22 07:08:35.454268 -  Philip Sennin
2019-01-22 07:08:36.728184 -  amo franjudas
2019-01-22 07:08:38.313162 -  Kadajin
2019-01-22 07:08:39.735763 -  Douglas
2019-01-22 07:08:40.191683 -  MAFdalmata
2019-01-22 07:08:40.806552 -  issi malia
2019-01-22 07:08:41.415175 -  Jebinha Do Luke
2019-01-22 07:08:41.848339 -  Die Iit
2019-01-22 07:08:42.416891 -  SUJEIR4
2019-01-22 07:08:43.897411 -  Jóquis
2019-01-22 07:08:45.244210 -  White Kniight
2019-01-22 07:08:46.672161 - Armaster
2019-01-22 07:08:47.473409 -  Nunan Piriguete
2019-01-22 07:08:48.897558 -  Photosynthesis
2019-01-22 07:08:50.397711 -  MUDINHO LGBT
2019-01-22 07:08:51.496165 -  Lisho o mano
2019-01-22 07:08:52.870421 -  M de Master
2019-01-22 07:08:54.359456 -  UnspeakableNight
2019-01-22 07:08:55.754167 -  Carius
2019-01-22 07:08:57.205177 -  EGT Anjo
2019-01-22 07:08:58.461735 -  Calunia
2019-01-22 07:08:59.074891 -  Mulerinn Lanches
2019-01-22 07:09:00.470870 -  DrK IV
2019-01-22 07:09:01.510638 -  not even cIose
2019-01-22 07:09:03.178561 -  Tobytaka
2019-01-22 07:09:04.469720 -  mrbk1
2019-01-22 07:09:04.922765 -  NoD Nosferatus
2019-01-22 07:09:05.569794 -  VOCÊ É OTAKU
2019-01-22 07:09:06.179528 -  Hiadog
2019-01-22 07:09:06.972015 -  Skyon
2019-01-22 07:09:07.893486 -  Foguetin 190
2019-01-22 07:09:09.277266 -  Ramude
2019-01-22 07:09:10.626675 -  StriKelle
2019-01-22 07:09:11.873107 -  Kushiina sz
2019-01-22 07:09:13.228785 -  VENTANIA DA ERVA
2019-01-22 07:09:14.587052 -  zécharme
2019-01-22 07:09:16.108198 -  Kitagawa Kouji
2019-01-22 07:09:16.730483 -  An Salieri
2019-01-22 07:09:18.225664 -  killerflu3
2019-01-22 07:09:28.516344 -  7horas
2019-01-22 07:09:29.507152 -  Mad Ekko
2019-01-22 07:09:30.910707 -  hakiati
2019-01-22 07:09:32.337715 -  Rider Black
2019-01-22 07:09:32.993326 -  HOOK 4YOU
2019-01-22 07:09:34.349968 -  AD CARRY BLESSED
2019-01-22 07:09:34.997875 -  wPigs Breno
2019-01-22 07:09:36.408899 -  on razor edge
2019-01-22 07:09:37.286624 -  Kazkrad
2019-01-22 07:09:38.678288 -  K a c h a n   s2
2019-01-22 07:09:39.984124 -  FalcãoPlay
2019-01-22 07:09:41.415935 -  N0rD3stInoS Coc0
2019-01-22 07:09:42.323845 -  WG Naminha Bolha
2019-01-22 07:09:43.556673 -  Nyu a Riven
2019-01-22 07:09:44.034843 -  YuriYukki
2019-01-22 07:09:45.478588 -  GOLDEN FREEZZA
2019-01-22 07:09:46.016234 -  Básh
2019-01-22 07:09:46.519162 -  IIIWELBERTIIIXD
2019-01-22 07:09:48.232625 -  Follow the water
2019-01-22 07:09:48.889295 -  Igor Igor Igor
2019-01-22 07:09:59.176820 -  Digulift
2019-01-22 07:10:00.624339 -  Zioh
2019-01-22 07:10:02.320453 -  Aka RoY
2019-01-22 07:10:02.923083 -  TDG MONAKA
2019-01-22 07:10:04.318278 -  Rila Ruh
2019-01-22 07:10:05.766409 -  DROGADO N É GNT
2019-01-22 07:10:06.310391 -  Mendellev
2019-01-22 07:10:07.674962 -  PesTz
2019-01-22 07:10:08.893870 -  Master Mozinho
2019-01-22 07:10:10.500004 -  DrMadrigal
2019-01-22 07:10:11.920636 -  KEC Indio
2019-01-22 07:10:12.875415 -  Hellscythe
2019-01-22 07:10:13.742396 -  Luig1Raupp
2019-01-22 07:10:15.095030 -  Kirïto
2019-01-22 07:10:16.737750 -  7 a 1 Foi Pouco
2019-01-22 07:10:18.044338 -  Rhaennys
2019-01-22 07:10:19.561868 -  The Ionian King
2019-01-22 07:10:29.842643 -  Hanada
2019-01-22 07:10:31.021637 -  Não Vaynemim pls
2019-01-22 07:10:32.331738 -  Ciirylia
2019-01-22 07:10:33.712003 -  S A D V I T O
2019-01-22 07:10:35.085494 -  fernweh1
2019-01-22 07:10:35.579834 -  Ferby
2019-01-22 07:10:37.014280 -  Sn1k3r
2019-01-22 07:10:38.428515 -  yt Lana Del Rey
2019-01-22 07:10:39.790747 -  Fáhni
2019-01-22 07:10:40.470746 -  Super MeriLu
2019-01-22 07:10:41.322651 -  AyakaSama
2019-01-22 07:10:42.699954 -  NzT Supreme
2019-01-22 07:10:44.379287 -  Rolindo
2019-01-22 07:10:44.971385 -  Adriano SGLL
2019-01-22 07:10:46.383540 -  vontade de mijar
2019-01-22 07:10:47.605599 -  Nukee
2019-01-22 07:10:48.123279 -  D y u 1
2019-01-22 07:10:49.480871 -  Rakanzito
2019-01-22 07:10:50.760199 -  MgMaXnUa
2019-01-22 07:10:52.193872 -  PÇKA Renanza
2019-01-22 07:10:53.497070 -  I am Nephasto 
2019-01-22 07:10:54.886734 -  mestrick11
2019-01-22 07:10:56.301256 -  The Wuju Awakens
2019-01-22 07:10:57.625395 -  Víni
2019-01-22 07:11:07.904811 -  Last Weapon
2019-01-22 07:11:08.565403 -  RAAVE ALL NIGHT
2019-01-22 07:11:09.231502 -  VGN Derca
2019-01-22 07:11:10.430982 -  Hatchett
2019-01-22 07:11:10.915689 -  Miss Bumbum
2019-01-22 07:11:12.236384 -  ChoqueDeCultura
2019-01-22 07:11:13.533980 -  Diabeisso
2019-01-22 07:11:14.099435 -  Mono MissFortune
2019-01-22 07:11:15.259554 -  Amalia Sheran
2019-01-22 07:11:16.566695 -  BRENIN CYCLONADO
2019-01-22 07:11:17.361268 -  Yasuo Oprimido
2019-01-22 07:11:18.629953 - Take mah blade
2019-01-22 07:11:19.520004 -  Galaad Le Preux
2019-01-22 07:11:20.060932 -  Cachorro Bandido
2019-01-22 07:11:20.548690 -  Problemas Graves
2019-01-22 07:11:21.921710 -  JVLQ 2
2019-01-22 07:11:22.465865 -  I am AlanGabriel
2019-01-22 07:11:23.896426 -  RX Cegueta
2019-01-22 07:11:24.373013 -  phuck
2019-01-22 07:11:24.870704 -  RAFA O BROCADOR
2019-01-22 07:11:25.293443 -  BrGeRmAn
2019-01-22 07:11:26.466283 -  Sua Depressão
2019-01-22 07:11:27.784864 -  Malcolm Merlyn
2019-01-22 07:11:28.661343 -  C9 Sneakye
2019-01-22 07:11:29.280961 -  Pullig is Back
2019-01-22 07:11:30.691091 -  YI KARALHO
2019-01-22 07:11:31.929660 -  DoogKebe
2019-01-22 07:11:33.199164 -  I just love ahri
2019-01-22 07:11:34.461683 -  Chronoshift 
2019-01-22 07:11:35.591064 -  Nisshoku is back
2019-01-22 07:11:36.992736 -  AlpacaHipertensa
2019-01-22 07:11:38.304523 -  UFPE KiLeR0
2019-01-22 07:11:39.634395 -  HorrorAndTorture
2019-01-22 07:11:40.091619 -  SuiGuiN
2019-01-22 07:11:41.565775 -  If I Knew
2019-01-22 07:11:43.024303 -  Zras Zyon
2019-01-22 07:11:43.665792 -  Vokes
2019-01-22 07:11:44.857700 -  Archangel 0f God
2019-01-22 07:11:45.497751 -  Bíel 1v9
2019-01-22 07:11:46.835801 -  iLeegende
2019-01-22 07:11:47.960437 -  jobless engineer
2019-01-22 07:11:48.751190 -  Brandenburguer
2019-01-22 07:11:51.094143 -  yJon
2019-01-22 07:11:52.420573 -  DTitau
2019-01-22 07:11:52.959821 -  i am kshmr
2019-01-22 07:11:54.274921 -  RaNhO21
2019-01-22 07:11:54.781844 -  fhoxy
2019-01-22 07:11:55.935578 -  Fogoosso
2019-01-22 07:11:57.319065 -  L1ttle B0Y
2019-01-22 07:11:57.852919 -  TMJ Magami
2019-01-22 07:11:59.140222 -  GuaxinimCracrudo
2019-01-22 07:12:00.409260 -  Mackenzie2019
2019-01-22 07:12:01.639461 -  NeyGod
2019-01-22 07:12:02.269214 -  Enrico Gomes
2019-01-22 07:12:03.673326 -  HanSoloVocê
2019-01-22 07:12:05.111528 -  Banana Ranger
2019-01-22 07:12:06.296333 -  jhonjk
2019-01-22 07:12:07.277689 -  NK Fomille
2019-01-22 07:12:07.992248 -  Arcano1
2019-01-22 07:12:09.285863 -  FitYzera
2019-01-22 07:12:10.348124 -  Knight Leo
2019-01-22 07:12:10.932859 -  Lady Carrier
2019-01-22 07:12:12.306884 -  KDA Soyeon
2019-01-22 07:12:13.442763 -  lil Sweet Cake
2019-01-22 07:12:14.843891 -  jPerks
2019-01-22 07:12:15.601670 -  GetGhost
2019-01-22 07:12:16.519722 -  Aurelion Zol
2019-01-22 07:12:17.532847 -  Lampa
2019-01-22 07:12:18.616818 -  Rosie
2019-01-22 07:12:19.952687 -  Cunha Lindo
2019-01-22 07:12:21.315326 -  Lucas Cobra
2019-01-22 07:12:21.883269 -  Sorry YEAH
2019-01-22 07:12:23.275765 -  dioiadu
2019-01-22 07:12:24.666008 -  imnsbay
2019-01-22 07:12:25.218175 -  Move Le
2019-01-22 07:12:26.322501 -  Oddish
2019-01-22 07:12:26.851175 -  PONEY MÁGICA
2019-01-22 07:12:27.990776 -  Fefezinho
2019-01-22 07:12:29.303679 -  c de cocao
2019-01-22 07:12:30.743300 -  Jumentude
2019-01-22 07:12:32.114499 -  Main Lee SInhoo 
2019-01-22 07:12:33.553816 -  Draven Bot DMC
2019-01-22 07:12:34.800338 -  SKT Skrillex
2019-01-22 07:12:35.321994 -  Me domina bb 
2019-01-22 07:12:36.590339 -  Deselusiones
2019-01-22 07:12:37.158945 -  lordzkingz
2019-01-22 07:12:38.474141 -  DestruidorEliteP
2019-01-22 07:12:39.831873 -  FILH4D4M4E
2019-01-22 07:12:41.019312 -  Erudar
2019-01-22 07:12:42.516714 -  Alma Aprendiz
2019-01-22 07:12:43.911882 -  Lazarus Senpai
2019-01-22 07:12:44.552486 -  Johnstyle
2019-01-22 07:12:45.113140 -  SSY Lee Sin
2019-01-22 07:12:45.620895 -  Kzezim
2019-01-22 07:12:46.758204 -  Izuki
2019-01-22 07:12:48.105414 -  LeoLouch
2019-01-22 07:12:50.526471 -  WhaaaG
2019-01-22 07:12:51.107650 -  O KLED MECHANICS
2019-01-22 07:12:52.493606 -  Caastiel
2019-01-22 07:12:53.929661 -  Low Roar
2019-01-22 07:12:54.769155 -  Upa o galo
2019-01-22 07:12:56.097765 -  Boolbadox
